# TUM trajectory format
# timestamp tx ty tz qx qy qz qw
1762813586.632437944 1.936195 -1.298398 0.099000 -0.000003 0.000009 0.817780 0.575530
1762813586.653184414 1.933168 -1.294197 0.098999 -0.000003 0.000008 0.820475 0.571683
1762813586.728696108 1.930170 -1.289887 0.098998 -0.000002 0.000005 0.822937 0.568133
1762813586.750033379 1.927282 -1.285546 0.098999 -0.000003 0.000007 0.825091 0.565000
1762813586.770438433 1.924139 -1.281541 0.098998 -0.000002 0.000003 0.827832 0.560976
1762813586.851758957 1.920877 -1.277412 0.098998 -0.000003 0.000005 0.830584 0.556893
1762813586.872418165 1.917762 -1.273144 0.098998 -0.000003 0.000006 0.832870 0.553468
1762813586.954389095 1.914783 -1.268929 0.098999 -0.000004 0.000006 0.834884 0.550426
1762813586.988077402 1.911777 -1.264737 0.098998 -0.000004 0.000006 0.836884 0.547380
1762813587.009498119 1.908738 -1.260566 0.098998 -0.000004 0.000005 0.838874 0.544326
1762813587.095114231 1.905669 -1.256416 0.098998 -0.000004 0.000005 0.840852 0.541265
1762813587.117636442 1.902569 -1.252287 0.098998 -0.000004 0.000005 0.842820 0.538196
1762813587.194830418 1.899439 -1.248181 0.098998 -0.000004 0.000005 0.844776 0.535120
1762813587.215894461 1.896469 -1.243907 0.098997 -0.000001 -0.000000 0.846263 0.532766
1762813587.237157345 1.893531 -1.239515 0.098997 -0.000002 -0.000000 0.847572 0.530680
1762813587.319094896 1.890574 -1.235138 0.098997 -0.000001 -0.000000 0.848871 0.528600
1762813587.339515686 1.887596 -1.230778 0.098997 -0.000001 -0.000000 0.850165 0.526517
1762813587.417675495 1.884590 -1.226429 0.098997 -0.000000 -0.000001 0.851462 0.524416
1762813587.439519882 1.881320 -1.222261 0.098997 0.000002 -0.000001 0.853253 0.521497
1762813587.460090637 1.877967 -1.218058 0.098997 0.000002 -0.000002 0.855071 0.518512
1762813587.543729782 1.874584 -1.213877 0.098997 0.000002 -0.000002 0.856879 0.515518
1762813587.564264774 1.871281 -1.209973 0.098997 0.000002 -0.000002 0.858713 0.512457
1762813587.643959761 1.867968 -1.206081 0.098997 0.000002 -0.000002 0.860502 0.509447
1762813587.666315317 1.864627 -1.202211 0.098997 0.000002 -0.000002 0.862282 0.506429
1762813587.688009262 1.861258 -1.198366 0.098997 0.000002 -0.000002 0.864051 0.503404
1762813587.773432970 1.857973 -1.194211 0.098998 0.000000 -0.000002 0.865382 0.501112
1762813587.794279099 1.854655 -1.190011 0.098998 -0.000000 -0.000002 0.866672 0.498878
1762813587.872006178 1.851314 -1.185827 0.098998 -0.000001 -0.000002 0.867957 0.496638
1762813587.892384529 1.847644 -1.181884 0.098998 -0.000002 0.000000 0.869857 0.493303
1762813587.917130470 1.843919 -1.178062 0.098998 -0.000003 0.000000 0.871848 0.489777
1762813588.002947330 1.840161 -1.174273 0.098998 -0.000003 0.000000 0.873827 0.486238
1762813588.024991751 1.836628 -1.170267 0.098997 -0.000000 -0.000001 0.875224 0.483717
1762813588.104715347 1.833228 -1.166257 0.098997 0.000002 -0.000002 0.876402 0.481579
1762813588.125452757 1.829824 -1.162274 0.098997 0.000002 -0.000002 0.877565 0.479457
1762813588.152379036 1.826401 -1.158310 0.098997 0.000003 -0.000002 0.878724 0.477330
1762813588.240213871 1.822960 -1.154365 0.098997 0.000004 -0.000002 0.879880 0.475196
1762813588.261098385 1.819094 -1.150644 0.098998 -0.000003 0.000000 0.881743 0.471731
1762813588.339781284 1.815201 -1.147023 0.098997 -0.000002 0.000000 0.883636 0.468174
1762813588.360465765 1.811285 -1.143435 0.098997 -0.000001 0.000000 0.885512 0.464617
1762813588.381602287 1.807343 -1.139884 0.098997 -0.000001 0.000001 0.887368 0.461063
1762813588.461755991 1.803432 -1.136378 0.098997 0.000000 0.000001 0.889149 0.457618
1762813588.482316256 1.799625 -1.132540 0.098996 0.000004 0.000001 0.890437 0.455106
1762813588.562776566 1.796026 -1.128772 0.098998 -0.000001 -0.000001 0.891495 0.453030
1762813588.584884644 1.792418 -1.125028 0.098998 -0.000000 -0.000001 0.892544 0.450961
1762813588.605942249 1.788752 -1.121286 0.098998 -0.000001 -0.000000 0.893621 0.448823
1762813588.683840752 1.785056 -1.117547 0.098999 -0.000004 -0.000001 0.894697 0.446673
1762813588.704314709 1.781342 -1.113825 0.098999 -0.000005 -0.000001 0.895767 0.444525
1762813588.782505751 1.777606 -1.110118 0.098999 -0.000005 -0.000001 0.896832 0.442371
1762813588.803879499 1.774004 -1.106630 0.098998 -0.000004 0.000000 0.897893 0.440214
1762813588.824429035 1.770477 -1.102797 0.098999 -0.000003 -0.000001 0.898528 0.438917
1762813588.902276039 1.766925 -1.098961 0.098999 -0.000003 -0.000001 0.899165 0.437609
1762813588.926122665 1.763550 -1.095336 0.098999 -0.000003 -0.000000 0.899764 0.436377
1762813589.011291027 1.760143 -1.091734 0.098999 -0.000003 -0.000001 0.900400 0.435063
1762813589.033896923 1.756723 -1.088140 0.098999 -0.000003 -0.000001 0.901036 0.433744
1762813589.055506229 1.753290 -1.084555 0.098999 -0.000003 -0.000001 0.901672 0.432422
1762813589.130524635 1.749846 -1.080980 0.098998 -0.000003 -0.000000 0.902306 0.431097
1762813589.152526617 1.746276 -1.077217 0.098998 -0.000002 -0.000001 0.902890 0.429872
1762813589.242882490 1.742640 -1.073449 0.098998 -0.000003 -0.000000 0.903518 0.428551
1762813589.265882254 1.738989 -1.069690 0.098998 -0.000002 -0.000000 0.904147 0.427222
1762813589.288208246 1.735328 -1.065942 0.098998 -0.000002 0.000000 0.904774 0.425892
1762813589.372367859 1.731655 -1.062204 0.098998 -0.000002 0.000000 0.905399 0.424562
1762813589.394017696 1.727973 -1.058478 0.098998 -0.000003 0.000001 0.906021 0.423232
1762813589.480808735 1.724280 -1.054763 0.098998 -0.000003 0.000001 0.906641 0.421903
1762813589.501342773 1.720434 -1.051183 0.098997 -0.000002 -0.000000 0.907520 0.420009
1762813589.522868395 1.716500 -1.047683 0.098997 -0.000002 0.000000 0.908525 0.417830
1762813589.604635239 1.712549 -1.044199 0.098997 -0.000003 0.000000 0.909525 0.415650
1762813589.625383854 1.708582 -1.040734 0.098997 -0.000003 0.000000 0.910519 0.413467
1762813589.706070900 1.704599 -1.037289 0.098997 -0.000003 0.000000 0.911507 0.411284
1762813589.726422310 1.700872 -1.033671 0.098997 -0.000001 0.000002 0.912049 0.410081
1762813589.748082876 1.697075 -1.030067 0.098997 -0.000003 0.000001 0.912649 0.408745
1762813589.826172590 1.693271 -1.026471 0.098997 -0.000004 0.000002 0.913242 0.407418
1762813589.848428488 1.689455 -1.022881 0.098997 -0.000003 0.000001 0.913831 0.406095
1762813589.932100058 1.685621 -1.019292 0.098997 0.000002 0.000000 0.914415 0.404778
1762813589.954411268 1.681767 -1.015680 0.098997 0.000002 0.000000 0.914977 0.403507
1762813589.974901915 1.678102 -1.012095 0.098998 0.000001 0.000000 0.915352 0.402655
1762813590.055520535 1.674364 -1.008418 0.098994 0.000006 -0.000010 0.915717 0.401824
1762813590.076478004 1.670569 -1.004909 0.098996 0.000000 -0.000006 0.916273 0.400555
1762813590.163343906 1.666644 -1.001563 0.098998 0.000000 -0.000000 0.917072 0.398722
1762813590.184016466 1.662721 -0.998082 0.098997 -0.000001 -0.000003 0.917717 0.397235
1762813590.204621792 1.658782 -0.994623 0.098998 -0.000002 -0.000000 0.918370 0.395723
1762813590.281642914 1.654828 -0.991199 0.098998 -0.000002 0.000002 0.919047 0.394148
1762813590.302453518 1.650855 -0.987798 0.098998 -0.000002 0.000003 0.919732 0.392546
1762813590.391566277 1.646869 -0.984407 0.098998 -0.000002 0.000003 0.920415 0.390944
1762813590.412495375 1.643028 -0.981226 0.098999 -0.000003 0.000003 0.921120 0.389278
1762813590.433042765 1.639213 -0.978057 0.098999 -0.000003 0.000003 0.921791 0.387686
1762813590.514201403 1.635387 -0.974898 0.098999 -0.000003 0.000004 0.922457 0.386099
1762813590.536356688 1.631701 -0.971963 0.098999 -0.000004 0.000003 0.923168 0.384397
1762813590.620738029 1.628045 -0.969023 0.098999 -0.000004 0.000003 0.923827 0.382810
1762813590.641251802 1.623968 -0.965772 0.098998 -0.000004 0.000003 0.924567 0.381019
1762813590.662747860 1.619922 -0.962469 0.098998 -0.000000 0.000003 0.925195 0.379491
1762813590.740420580 1.615872 -0.959177 0.098998 -0.000002 0.000004 0.925819 0.377968
1762813590.761123180 1.611808 -0.955901 0.098998 -0.000001 0.000004 0.926439 0.376444
1762813590.844458818 1.607762 -0.952639 0.098997 0.000001 0.000004 0.927033 0.374979
1762813590.866179466 1.603763 -0.949397 0.098997 0.000001 0.000003 0.927580 0.373625
1762813590.886683941 1.599870 -0.946182 0.098998 -0.000003 0.000002 0.928044 0.372471
1762813590.974783421 1.596016 -0.942983 0.098998 -0.000003 0.000002 0.928474 0.371397
1762813590.996129751 1.592150 -0.939791 0.098998 -0.000003 0.000002 0.928906 0.370315
1762813591.082722902 1.588227 -0.936601 0.098998 -0.000003 0.000002 0.929371 0.369146
1762813591.107552767 1.584207 -0.933406 0.098998 -0.000002 0.000002 0.929897 0.367819
1762813591.130375862 1.580123 -0.930216 0.098999 -0.000004 0.000002 0.930459 0.366396
1762813591.219321012 1.576032 -0.927046 0.098998 -0.000007 0.000001 0.931025 0.364955
1762813591.240618706 1.571930 -0.923899 0.098998 -0.000006 0.000001 0.931597 0.363493
1762813591.326750755 1.567817 -0.920766 0.098998 -0.000006 0.000000 0.932169 0.362025
1762813591.347381830 1.563862 -0.917823 0.098998 -0.000002 -0.000001 0.932754 0.360514
1762813591.368194818 1.559909 -0.914842 0.098998 -0.000002 -0.000001 0.933287 0.359133
1762813591.445533991 1.555946 -0.911864 0.098998 -0.000002 -0.000001 0.933812 0.357763
1762813591.467809439 1.552173 -0.909117 0.098998 -0.000002 -0.000001 0.934371 0.356301
1762813591.563879490 1.548394 -0.906349 0.098998 -0.000002 -0.000001 0.934897 0.354919
1762813591.586198568 1.544536 -0.902985 0.098997 0.000001 -0.000000 0.934947 0.354786
1762813591.607450485 1.540645 -0.899535 0.098997 0.000001 -0.000000 0.934947 0.354787
1762813591.685324430 1.536754 -0.896086 0.098997 0.000001 -0.000000 0.934947 0.354787
1762813591.706085443 1.532863 -0.892636 0.098997 0.000001 -0.000000 0.934947 0.354788
1762813591.789418221 1.528973 -0.889186 0.098997 0.000001 -0.000000 0.934946 0.354789
1762813591.810220718 1.525213 -0.885677 0.098997 0.000001 -0.000000 0.934794 0.355190
1762813591.831990242 1.521434 -0.882111 0.098997 0.000001 -0.000000 0.934610 0.355673
1762813591.910757780 1.517659 -0.878540 0.098997 0.000001 -0.000000 0.934426 0.356157
1762813591.931548119 1.513804 -0.875122 0.098997 0.000001 -0.000000 0.934445 0.356107
1762813592.014467001 1.509923 -0.871661 0.098997 0.000001 -0.000000 0.934445 0.356107
1762813592.035156488 1.505958 -0.868355 0.098997 0.000001 -0.000000 0.934648 0.355573
1762813592.056251287 1.501964 -0.865010 0.098997 0.000000 -0.000000 0.934832 0.355091
1762813592.134335995 1.497966 -0.861669 0.098997 0.000000 -0.000000 0.935014 0.354611
1762813592.162227392 1.493964 -0.858331 0.098997 0.000000 0.000000 0.935196 0.354130
1762813592.245904922 1.490170 -0.855202 0.098997 0.000000 0.000000 0.935394 0.353608
1762813592.266889811 1.486267 -0.851757 0.098997 0.000000 -0.000000 0.935392 0.353612
1762813592.287288427 1.482367 -0.848316 0.098997 0.000000 -0.000000 0.935392 0.353613
1762813592.366595268 1.478467 -0.844876 0.098997 0.000000 -0.000000 0.935392 0.353613
1762813592.389389753 1.474568 -0.841436 0.098997 0.000000 -0.000000 0.935391 0.353614
1762813592.470052004 1.470668 -0.837995 0.098997 0.000000 -0.000000 0.935391 0.353614
1762813592.492718220 1.466768 -0.834555 0.098997 0.000000 -0.000000 0.935391 0.353615
1762813592.513195038 1.462868 -0.831114 0.098997 0.000000 -0.000000 0.935391 0.353615
1762813592.597475052 1.458969 -0.827674 0.098997 0.000000 -0.000000 0.935391 0.353616
1762813592.620832682 1.455171 -0.824116 0.098997 0.000001 -0.000000 0.935208 0.354100
1762813592.701562405 1.451381 -0.820558 0.098997 0.000000 -0.000000 0.935022 0.354589
1762813592.722646713 1.447483 -0.817095 0.098997 0.000000 -0.000000 0.935010 0.354622
1762813592.742934942 1.443591 -0.813646 0.098997 0.000000 -0.000000 0.935009 0.354623
1762813592.820748806 1.439699 -0.810197 0.098997 0.000001 -0.000000 0.935009 0.354624
1762813592.844255209 1.435853 -0.806851 0.098998 -0.000001 0.000002 0.935062 0.354483
1762813592.924379826 1.432045 -0.803656 0.098998 -0.000000 0.000001 0.935216 0.354077
1762813592.945847273 1.428250 -0.800109 0.098997 0.000002 -0.000003 0.935049 0.354520
1762813592.967316628 1.424384 -0.796288 0.098998 -0.000002 0.000002 0.934702 0.355433
1762813593.048519611 1.420552 -0.792545 0.098998 -0.000001 0.000001 0.934404 0.356215
1762813593.072368622 1.416749 -0.788857 0.098996 0.000002 -0.000003 0.934145 0.356893
1762813593.157472372 1.412984 -0.785317 0.098998 -0.000001 0.000001 0.933988 0.357303
1762813593.178284883 1.409225 -0.781759 0.098997 0.000001 -0.000000 0.933818 0.357750
1762813593.199011326 1.405463 -0.778168 0.098997 0.000000 -0.000000 0.933629 0.358241
1762813593.279895306 1.401703 -0.774582 0.098997 -0.000000 -0.000000 0.933449 0.358710
1762813593.301460028 1.397698 -0.771224 0.098998 -0.000001 -0.000000 0.933658 0.358165
1762813593.380891085 1.393724 -0.767864 0.098997 0.000001 -0.000000 0.933844 0.357679
1762813593.402009964 1.389806 -0.764411 0.098997 0.000000 -0.000000 0.933884 0.357575
1762813593.424882650 1.385936 -0.760938 0.098997 0.000000 -0.000000 0.933885 0.357572
1762813593.511112213 1.382070 -0.757466 0.098997 0.000001 -0.000000 0.933883 0.357578
1762813593.531846046 1.378157 -0.754115 0.098996 0.000007 0.000002 0.934025 0.357208
1762813593.609570503 1.374137 -0.750762 0.098996 0.000006 0.000002 0.934233 0.356663
1762813593.632312298 1.370198 -0.747423 0.098997 0.000002 0.000001 0.934387 0.356259
1762813593.653425455 1.366325 -0.744095 0.098998 -0.000001 -0.000000 0.934496 0.355973
1762813593.738439798 1.362372 -0.740758 0.098998 0.000000 -0.000000 0.934656 0.355553
1762813593.763312817 1.358604 -0.737204 0.098998 -0.000001 -0.000001 0.934475 0.356028
1762813593.839696169 1.354828 -0.733628 0.098997 0.000001 -0.000001 0.934293 0.356506
1762813593.863458633 1.350966 -0.730274 0.098998 0.000000 -0.000000 0.934388 0.356257
1762813593.885005713 1.346974 -0.726930 0.098997 0.000001 -0.000000 0.934574 0.355770
1762813593.966412306 1.342980 -0.723590 0.098997 0.000001 -0.000000 0.934758 0.355285
1762813593.986488104 1.339086 -0.720137 0.098997 0.000001 -0.000000 0.934762 0.355276
1762813594.064529419 1.335199 -0.716683 0.098997 0.000001 -0.000000 0.934761 0.355276
1762813594.084966898 1.331212 -0.713342 0.098997 0.000001 -0.000000 0.934937 0.354814
1762813594.105343819 1.327212 -0.710009 0.098997 0.000000 -0.000000 0.935120 0.354331
1762813594.181062460 1.323210 -0.706679 0.098997 0.000000 -0.000000 0.935302 0.353851
1762813594.203465700 1.319206 -0.703353 0.098997 0.000000 -0.000000 0.935482 0.353374
1762813594.281694651 1.315298 -0.699917 0.098997 0.000001 -0.000000 0.935488 0.353360
1762813594.302347422 1.311488 -0.696749 0.098997 0.000000 -0.000000 0.935652 0.352925
1762813594.323313951 1.307488 -0.693436 0.098997 0.000000 -0.000000 0.935828 0.352457
1762813594.416709900 1.303476 -0.690121 0.098997 -0.000000 -0.000000 0.936007 0.351980
1762813594.439574242 1.299460 -0.686810 0.098997 -0.000000 -0.000000 0.936186 0.351504
1762813594.524169207 1.295441 -0.683502 0.098997 -0.000000 -0.000000 0.936365 0.351028
1762813594.544426203 1.291539 -0.680088 0.098997 0.000000 -0.000000 0.936355 0.351053
1762813594.567498684 1.287621 -0.676669 0.098997 0.000000 -0.000000 0.936355 0.351054
1762813594.650325298 1.283703 -0.673250 0.098997 0.000000 -0.000000 0.936355 0.351054
1762813594.671009541 1.279512 -0.670121 0.098997 -0.000001 -0.000000 0.936814 0.349828
1762813594.753129244 1.275285 -0.667040 0.098997 -0.000002 0.000000 0.937322 0.348466
1762813594.776212931 1.271272 -0.664143 0.098997 -0.000002 0.000000 0.937809 0.347152
1762813594.797030926 1.267235 -0.661266 0.098997 -0.000002 0.000000 0.938315 0.345782
1762813594.875817537 1.263190 -0.658402 0.098997 -0.000002 0.000000 0.938819 0.344412
1762813594.896285295 1.259169 -0.655159 0.098997 0.000000 -0.000000 0.938964 0.344015
1762813594.986346960 1.255093 -0.651913 0.098997 0.000000 -0.000000 0.939140 0.343534
1762813595.008047342 1.251166 -0.648560 0.098997 0.000000 -0.000000 0.939110 0.343617
1762813595.029026270 1.247283 -0.645444 0.098997 0.000000 -0.000000 0.939253 0.343226
1762813595.112179279 1.243411 -0.642381 0.098997 0.000000 0.000000 0.939429 0.342743
1762813595.133735418 1.239326 -0.639145 0.098997 0.000000 -0.000000 0.939605 0.342260
1762813595.214080811 1.235239 -0.635913 0.098997 0.000000 0.000000 0.939781 0.341778
1762813595.236077309 1.231147 -0.632684 0.098997 0.000000 0.000000 0.939956 0.341295
1762813595.257606506 1.227053 -0.629460 0.098997 0.000000 0.000000 0.940131 0.340813
1762813595.344244957 1.222956 -0.626240 0.098997 0.000000 0.000000 0.940306 0.340331
1762813595.373232365 1.218855 -0.623024 0.098997 0.000000 0.000000 0.940480 0.339848
1762813595.459250927 1.214752 -0.619812 0.098997 0.000000 -0.000000 0.940655 0.339364
1762813595.480498075 1.210424 -0.616754 0.098997 -0.000002 0.000000 0.941113 0.338092
1762813595.507254839 1.206137 -0.613790 0.098998 -0.000005 0.000002 0.941602 0.336728
1762813595.590606689 1.201841 -0.610835 0.098998 -0.000005 0.000002 0.942086 0.335371
1762813595.612971783 1.197537 -0.607892 0.098997 -0.000003 0.000001 0.942568 0.334014
1762813595.699587822 1.193223 -0.604961 0.098998 -0.000004 0.000001 0.943047 0.332658
1762813595.720407009 1.189032 -0.601789 0.098998 -0.000000 0.000001 0.943223 0.332162
1762813595.742352486 1.184877 -0.598654 0.098997 0.000000 -0.000000 0.943398 0.331664
1762813595.821339846 1.180721 -0.595519 0.098997 0.000001 -0.000000 0.943571 0.331169
1762813595.842477798 1.176560 -0.592386 0.098997 0.000000 -0.000000 0.943744 0.330678
1762813595.926845074 1.172397 -0.589258 0.098997 0.000000 -0.000000 0.943917 0.330181
1762813595.948056936 1.168230 -0.586130 0.098997 0.000000 0.000000 0.944088 0.329694
1762813595.969258785 1.164053 -0.582991 0.098997 0.000001 -0.000000 0.944247 0.329238
1762813596.043374538 1.159870 -0.579851 0.098997 0.000002 -0.000002 0.944402 0.328792
1762813596.067442417 1.155861 -0.576917 0.098998 -0.000000 0.000002 0.944607 0.328202
1762813596.152844429 1.151908 -0.574021 0.098997 0.000001 -0.000001 0.944800 0.327649
1762813596.174936533 1.147740 -0.570949 0.098997 0.000002 -0.000001 0.944987 0.327109
1762813596.199697733 1.143471 -0.567858 0.098998 -0.000001 -0.000000 0.945206 0.326476
1762813596.280017853 1.139238 -0.564773 0.098998 -0.000000 -0.000001 0.945399 0.325916
1762813596.301090717 1.135013 -0.561694 0.098997 0.000001 -0.000000 0.945585 0.325375
1762813596.381482840 1.130814 -0.558621 0.098997 0.000000 -0.000000 0.945754 0.324884
1762813596.401991129 1.126607 -0.555553 0.098997 0.000001 -0.000000 0.945925 0.324385
1762813596.423334122 1.122399 -0.552488 0.098997 0.000001 -0.000000 0.946094 0.323891
1762813596.507184982 1.118187 -0.549429 0.098997 0.000001 -0.000000 0.946264 0.323396
1762813596.532629728 1.114075 -0.546259 0.098997 0.000001 -0.000000 0.946271 0.323375
1762813596.614905596 1.109963 -0.543078 0.098997 0.000001 -0.000000 0.946271 0.323375
1762813596.635351658 1.105967 -0.540182 0.098997 0.000001 0.000000 0.946434 0.322896
1762813596.657196999 1.101965 -0.537297 0.098997 0.000001 0.000000 0.946602 0.322403
1762813596.736587286 1.097960 -0.534417 0.098997 0.000001 0.000000 0.946770 0.321911
1762813596.759138107 1.093753 -0.531384 0.098997 0.000001 0.000000 0.946936 0.321422
1762813596.844974041 1.089525 -0.528345 0.098997 0.000001 0.000000 0.947103 0.320930
1762813596.865413666 1.085293 -0.525309 0.098997 0.000001 0.000000 0.947269 0.320439
1762813596.885972977 1.081059 -0.522277 0.098997 0.000001 0.000000 0.947435 0.319949
1762813596.964228868 1.076823 -0.519250 0.098997 0.000000 -0.000000 0.947600 0.319459
1762813596.993360758 1.072583 -0.516226 0.098997 0.000000 -0.000000 0.947765 0.318970
1762813597.078142405 1.068341 -0.513206 0.098997 0.000000 -0.000000 0.947929 0.318482
1762813597.098461390 1.064196 -0.510077 0.098997 0.000001 -0.000000 0.947936 0.318461
1762813597.120526552 1.060051 -0.506937 0.098997 0.000001 -0.000000 0.947936 0.318462
1762813597.203175783 1.055906 -0.503797 0.098997 0.000001 -0.000000 0.947936 0.318462
1762813597.227278709 1.051976 -0.500826 0.098997 0.000001 -0.000000 0.947940 0.318450
1762813597.313145638 1.048048 -0.497851 0.098997 0.000001 -0.000000 0.947940 0.318450
1762813597.333797216 1.043907 -0.494721 0.098997 0.000001 -0.000000 0.947945 0.318434
1762813597.354553461 1.039761 -0.491582 0.098997 0.000001 -0.000000 0.947945 0.318434
1762813597.432526112 1.035616 -0.488443 0.098997 0.000001 -0.000000 0.947945 0.318434
1762813597.458446503 1.031374 -0.485432 0.098997 0.000000 -0.000000 0.948113 0.317934
1762813597.544010401 1.027126 -0.482418 0.098997 0.000000 -0.000000 0.948277 0.317445
1762813597.564478159 1.022974 -0.479300 0.098997 0.000000 -0.000000 0.948287 0.317413
1762813597.585140228 1.018822 -0.476169 0.098997 0.000000 -0.000000 0.948287 0.317413
1762813597.662106037 1.014669 -0.473038 0.098997 0.000000 -0.000000 0.948287 0.317414
1762813597.687820911 1.010517 -0.469908 0.098997 0.000000 -0.000000 0.948287 0.317414
1762813597.772822857 1.006364 -0.466777 0.098997 0.000000 -0.000000 0.948287 0.317414
1762813597.794774055 1.002212 -0.463646 0.098997 0.000000 -0.000000 0.948287 0.317414
1762813597.815208197 0.998060 -0.460516 0.098997 0.000000 -0.000000 0.948287 0.317415
1762813597.895413160 0.993907 -0.457385 0.098997 0.000000 -0.000000 0.948287 0.317415
1762813597.916464806 0.989755 -0.454254 0.098997 0.000000 -0.000000 0.948287 0.317415
1762813598.002723932 0.985602 -0.451124 0.098997 0.000000 -0.000000 0.948287 0.317415
1762813598.023650408 0.981548 -0.447884 0.098997 0.000000 -0.000000 0.948133 0.317873
1762813598.044453859 0.977496 -0.444630 0.098997 0.000000 -0.000000 0.947968 0.318365
1762813598.124758005 0.973447 -0.441372 0.098997 0.000000 0.000000 0.947803 0.318857
1762813598.146838427 0.969307 -0.438235 0.098997 0.000001 -0.000000 0.947805 0.318850
1762813598.234094620 0.965164 -0.435091 0.098997 0.000000 -0.000000 0.947805 0.318850
1762813598.254848719 0.961021 -0.431948 0.098997 0.000000 -0.000000 0.947805 0.318850
1762813598.275326967 0.956971 -0.429015 0.098997 0.000001 -0.000001 0.947922 0.318503
1762813598.354148149 0.952945 -0.426157 0.098997 0.000000 -0.000000 0.948086 0.318014
1762813598.376555443 0.948698 -0.423150 0.098997 0.000001 -0.000001 0.948258 0.317501
1762813598.461117983 0.944448 -0.420137 0.098997 0.000000 -0.000000 0.948422 0.317009
1762813598.483489752 0.940290 -0.417024 0.098997 0.000001 -0.000001 0.948438 0.316964
1762813598.504413366 0.936135 -0.413897 0.098997 0.000001 -0.000000 0.948438 0.316964
1762813598.585455656 0.931979 -0.410770 0.098997 0.000001 -0.000000 0.948437 0.316965
1762813598.606583595 0.927911 -0.407528 0.098998 -0.000001 0.000001 0.948286 0.317418
1762813598.693387508 0.923856 -0.404276 0.098997 -0.000000 0.000000 0.948120 0.317912
1762813598.714810371 0.919680 -0.401080 0.098998 -0.000000 0.000002 0.948081 0.318029
1762813598.736912966 0.915539 -0.397962 0.098997 0.000001 -0.000001 0.948091 0.317998
1762813598.821429968 0.911395 -0.394842 0.098997 0.000001 -0.000001 0.948101 0.317969
1762813598.843432426 0.907350 -0.391729 0.098998 -0.000000 0.000001 0.948042 0.318145
1762813598.927646160 0.903338 -0.388579 0.098998 -0.000001 0.000001 0.947945 0.318435
1762813598.948441267 0.899110 -0.385547 0.098997 0.000004 0.000003 0.948091 0.317998
1762813598.969115496 0.894686 -0.382623 0.098998 -0.000002 0.000000 0.948419 0.317020
1762813599.048429251 0.890264 -0.379614 0.098997 0.000001 -0.000000 0.948679 0.316241
1762813599.069041491 0.885864 -0.376520 0.098994 0.000011 0.000004 0.948842 0.315751
1762813599.151708603 0.881829 -0.373416 0.098998 -0.000002 -0.000001 0.948771 0.315963
1762813599.172116995 0.877772 -0.370202 0.098997 0.000002 -0.000000 0.948627 0.316395
1762813599.192952156 0.873719 -0.366953 0.098997 0.000001 -0.000001 0.948460 0.316897
1762813599.268830061 0.869666 -0.363702 0.098997 0.000001 -0.000000 0.948295 0.317391
1762813599.289974451 0.865545 -0.360580 0.098997 0.000001 -0.000000 0.948288 0.317411
1762813599.383139372 0.861394 -0.357450 0.098997 0.000001 -0.000000 0.948288 0.317411
1762813599.403602600 0.857345 -0.354210 0.098997 0.000001 -0.000001 0.948134 0.317872
1762813599.424040556 0.853299 -0.350949 0.098997 0.000001 -0.000001 0.947968 0.318366
1762813599.507047176 0.849256 -0.347684 0.098997 0.000001 -0.000001 0.947802 0.318859
1762813599.527506828 0.845063 -0.344661 0.098997 0.000001 0.000000 0.947940 0.318449
1762813599.610897303 0.840816 -0.341648 0.098997 0.000001 0.000000 0.948105 0.317956
1762813599.640552521 0.836566 -0.338640 0.098997 0.000001 0.000000 0.948270 0.317464
1762813599.662415981 0.832313 -0.335635 0.098997 0.000001 0.000000 0.948435 0.316973
1762813599.747428179 0.828057 -0.332634 0.098997 0.000001 -0.000000 0.948599 0.316482
1762813599.767998457 0.824104 -0.329689 0.098997 0.000001 -0.000000 0.948615 0.316433
1762813599.842755795 0.820164 -0.326732 0.098997 0.000001 -0.000000 0.948615 0.316433
1762813599.864332438 0.816225 -0.323774 0.098997 0.000001 -0.000000 0.948615 0.316433
1762813599.884845972 0.812285 -0.320817 0.098997 0.000001 -0.000000 0.948615 0.316433
1762813599.968466759 0.808346 -0.317859 0.098997 0.000001 -0.000000 0.948615 0.316433
1762813599.989316702 0.804191 -0.314750 0.098997 0.000001 -0.000000 0.948623 0.316409
1762813600.070413113 0.800032 -0.311629 0.098997 0.000001 -0.000000 0.948623 0.316409
1762813600.096152306 0.795974 -0.308397 0.098997 0.000001 -0.000000 0.948469 0.316870
1762813600.116806507 0.791918 -0.305149 0.098997 0.000001 -0.000000 0.948305 0.317360
1762813600.199744940 0.787866 -0.301897 0.098997 0.000001 -0.000000 0.948141 0.317850
1762813600.231482029 0.783816 -0.298641 0.098997 0.000001 -0.000000 0.947977 0.318339
1762813600.317639828 0.779770 -0.295381 0.098997 0.000001 -0.000000 0.947812 0.318829
1762813600.338171244 0.775535 -0.292350 0.098997 0.000001 -0.000000 0.947970 0.318360
1762813600.376770496 0.771290 -0.289332 0.098997 0.000000 -0.000000 0.948134 0.317870
1762813600.462402821 0.767041 -0.286318 0.098997 0.000000 -0.000000 0.948298 0.317381
1762813600.483456612 0.762890 -0.283200 0.098997 0.000000 -0.000000 0.948308 0.317351
1762813600.562128544 0.758737 -0.280069 0.098997 0.000000 -0.000000 0.948308 0.317351
